"check_id","pass","detail","checked_on","source"
"M_pool_identity_0939",TRUE,"E-C=0.85000000; o1-c=0.85000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0939",TRUE,"o0=0.50000000; c=0.05000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0939",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0939",TRUE,"limit=0.06250000; K=0.21250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0940",TRUE,"enumerated=0.88000000; E=0.88000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0940",TRUE,"feasible=TRUE; enumerated=0.23000000; B=0.23000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0940",TRUE,"active_feasible=TRUE; enumerated=0.02000000; C=0.02000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0940",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0940",TRUE,"exists=TRUE; E=0.88000000; B=0.23000000; C=0.02000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0940",TRUE,"E-C=0.86000000; o1-c=0.86000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0940",TRUE,"o0=0.50000000; c=0.04000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0940",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0940",TRUE,"limit=0.06000000; K=0.21000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0941",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0941",TRUE,"feasible=TRUE; enumerated=0.23333333; B=0.23333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0941",TRUE,"active_feasible=TRUE; enumerated=0.03333333; C=0.03333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0941",TRUE,"actual=3; expected=3","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0941",TRUE,"exists=TRUE; E=0.90000000; B=0.23333333; C=0.03333333; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0941",TRUE,"E-C=0.86666667; o1-c=0.86666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0941",TRUE,"o0=0.50000000; c=0.03333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0941",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0941",TRUE,"limit=0.05833333; K=0.20833333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0942",TRUE,"enumerated=0.88571429; E=0.88571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0942",TRUE,"feasible=TRUE; enumerated=0.22142857; B=0.22142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0942",TRUE,"active_feasible=TRUE; enumerated=0.01428571; C=0.01428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0942",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0942",TRUE,"exists=TRUE; E=0.88571429; B=0.22142857; C=0.01428571; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0942",TRUE,"E-C=0.87142857; o1-c=0.87142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0942",TRUE,"o0=0.50000000; c=0.02857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0942",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0942",TRUE,"limit=0.05714286; K=0.20714286","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0943",TRUE,"enumerated=0.90000000; E=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0943",TRUE,"feasible=TRUE; enumerated=0.22500000; B=0.22500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0943",TRUE,"active_feasible=TRUE; enumerated=0.02500000; C=0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0943",TRUE,"actual=4; expected=4","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0943",TRUE,"exists=TRUE; E=0.90000000; B=0.22500000; C=0.02500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0943",TRUE,"E-C=0.87500000; o1-c=0.87500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0943",TRUE,"o0=0.50000000; c=0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0943",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0943",TRUE,"limit=0.05625000; K=0.20625000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0944",TRUE,"enumerated=0.88888889; E=0.88888889","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0944",TRUE,"feasible=TRUE; enumerated=0.21666667; B=0.21666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0944",TRUE,"active_feasible=TRUE; enumerated=0.01111111; C=0.01111111","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0944",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0944",TRUE,"exists=TRUE; E=0.88888889; B=0.21666667; C=0.01111111; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0944",TRUE,"E-C=0.87777778; o1-c=0.87777778","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0944",TRUE,"o0=0.50000000; c=0.02222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0944",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0944",TRUE,"limit=0.05555556; K=0.20555556","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0945",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0945",TRUE,"feasible=TRUE; enumerated=0.37500000; B=0.37500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0945",TRUE,"active_feasible=TRUE; enumerated=0.10000000; C=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0945",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0945",TRUE,"value=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0945",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0945",TRUE,"limit=0.03750000; K=0.18750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0946",TRUE,"enumerated=0.66666667; E=0.66666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0946",TRUE,"feasible=TRUE; enumerated=0.25000000; B=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0946",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.06666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0946",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0946",TRUE,"exists=TRUE; E=0.66666667; B=0.25000000; C=-0.06666667; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0946",TRUE,"E-C=0.73333333; o1-c=0.73333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0946",TRUE,"o0=0.50000000; c=0.16666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0946",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0946",TRUE,"limit=0.01666667; K=0.16666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0947",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0947",TRUE,"feasible=TRUE; enumerated=0.25000000; B=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0947",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.02500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0947",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0947",TRUE,"exists=TRUE; E=0.75000000; B=0.25000000; C=-0.02500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0947",TRUE,"E-C=0.77500000; o1-c=0.77500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0947",TRUE,"o0=0.50000000; c=0.12500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0947",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0947",TRUE,"limit=0.00625000; K=0.15625000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0948",TRUE,"enumerated=0.70000000; E=0.70000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0948",TRUE,"feasible=TRUE; enumerated=0.20000000; B=0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0948",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0948",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0948",TRUE,"exists=TRUE; E=0.70000000; B=0.20000000; C=-0.10000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0948",TRUE,"E-C=0.80000000; o1-c=0.80000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0948",TRUE,"o0=0.50000000; c=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0948",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0948",TRUE,"limit=-0.00000000; K=0.15000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0949",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0949",TRUE,"feasible=TRUE; enumerated=0.20833333; B=0.20833333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0949",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.06666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0949",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0949",TRUE,"exists=TRUE; E=0.75000000; B=0.20833333; C=-0.06666667; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0949",TRUE,"E-C=0.81666667; o1-c=0.81666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0949",TRUE,"o0=0.50000000; c=0.08333333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0949",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0949",TRUE,"limit=-0.00416667; K=0.14583333","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0950",TRUE,"enumerated=0.71428571; E=0.71428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0950",TRUE,"feasible=TRUE; enumerated=0.17857143; B=0.17857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0950",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.11428571","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0950",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0950",TRUE,"exists=TRUE; E=0.71428571; B=0.17857143; C=-0.11428571; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0950",TRUE,"E-C=0.82857143; o1-c=0.82857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0950",TRUE,"o0=0.50000000; c=0.07142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0950",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0950",TRUE,"limit=-0.00714286; K=0.14285714","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0951",TRUE,"enumerated=0.75000000; E=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0951",TRUE,"feasible=TRUE; enumerated=0.18750000; B=0.18750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0951",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.08750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0951",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0951",TRUE,"exists=TRUE; E=0.75000000; B=0.18750000; C=-0.08750000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0951",TRUE,"E-C=0.83750000; o1-c=0.83750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0951",TRUE,"o0=0.50000000; c=0.06250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0951",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0951",TRUE,"limit=-0.00937500; K=0.14062500","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0952",TRUE,"enumerated=0.72222222; E=0.72222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0952",TRUE,"feasible=TRUE; enumerated=0.16666667; B=0.16666667","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0952",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.12222222","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0952",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0952",TRUE,"exists=TRUE; E=0.72222222; B=0.16666667; C=-0.12222222; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0952",TRUE,"E-C=0.84444444; o1-c=0.84444444","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0952",TRUE,"o0=0.50000000; c=0.05555556","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0952",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0952",TRUE,"limit=-0.01111111; K=0.13888889","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0953",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0953",TRUE,"feasible=TRUE; enumerated=0.47500000; B=0.47500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0953",TRUE,"active_feasible=TRUE; enumerated=0.10000000; C=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0953",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_N3_TY_0953",TRUE,"value=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0953",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0953",TRUE,"limit=-0.01250000; K=0.13750000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0954",TRUE,"enumerated=0.40000000; E=0.40000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0954",TRUE,"feasible=TRUE; enumerated=0.25000000; B=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0954",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0954",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0954",TRUE,"exists=TRUE; E=0.40000000; B=0.25000000; C=-0.20000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0954",TRUE,"E-C=0.60000000; o1-c=0.60000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0954",TRUE,"o0=0.50000000; c=0.30000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0954",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0954",TRUE,"limit=-0.05000000; K=0.10000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0955",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0955",TRUE,"feasible=TRUE; enumerated=0.25000000; B=0.25000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0955",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.12500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0955",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0955",TRUE,"exists=TRUE; E=0.55000000; B=0.25000000; C=-0.12500000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0955",TRUE,"E-C=0.67500000; o1-c=0.67500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0955",TRUE,"o0=0.50000000; c=0.22500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0955",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0955",TRUE,"limit=-0.06875000; K=0.08125000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0956",TRUE,"enumerated=0.46000000; E=0.46000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0956",TRUE,"feasible=TRUE; enumerated=0.16000000; B=0.16000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0956",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.26000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0956",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0956",TRUE,"exists=TRUE; E=0.46000000; B=0.16000000; C=-0.26000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0956",TRUE,"E-C=0.72000000; o1-c=0.72000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0956",TRUE,"o0=0.50000000; c=0.18000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0956",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0956",TRUE,"limit=-0.08000000; K=0.07000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0957",TRUE,"enumerated=0.55000000; E=0.55000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0957",TRUE,"feasible=TRUE; enumerated=0.17500000; B=0.17500000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0957",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.20000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0957",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0957",TRUE,"exists=TRUE; E=0.55000000; B=0.17500000; C=-0.20000000; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0957",TRUE,"E-C=0.75000000; o1-c=0.75000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0957",TRUE,"o0=0.50000000; c=0.15000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0957",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_TY_condition_0957",TRUE,"limit=-0.08750000; K=0.06250000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_min_support_0958",TRUE,"enumerated=0.48571429; E=0.48571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_low_r_branch_0958",TRUE,"feasible=TRUE; enumerated=0.12142857; B=0.12142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_r_branch_0958",TRUE,"active_feasible=FALSE; enumerated=absent; C=-0.28571429","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_weak_support_branch_0958",TRUE,"actual=; expected=","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_exists_Nge4_0958",TRUE,"exists=TRUE; E=0.48571429; B=0.12142857; C=-0.28571429; pool=TRUE","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_pool_identity_0958",TRUE,"E-C=0.77142857; o1-c=0.77142857","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"M_o0_ge_c_0958",TRUE,"o0=0.50000000; c=0.12857143","2026-08-04","Goal 3 PBE-UD analytical rederivation"
"U_cap_empty_TY_0958",TRUE,"bar_y=0.95000000; o1=0.90000000","2026-08-04","Goal 3 PBE-UD analytical rederivation"
